date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,team
2017-10-14,18:30,Bundesliga,Matchweek 8,Sat,Home,L,2,3,RB Leipzig,2.2,2.3,66.0,80100.0,Sokratis Papastathopoulos,4-3-3,Deniz Aytekin,Match Report,,14.0,7.0,16.7,0.0,1.0,1.0,Dortmund
2017-10-17,21:45,Champions Lg,Group stage,Tue,Away,D,1,1,cy APOEL FC,2.1,1.0,71.0,15604.0,Marcel Schmelzer,4-3-3,Aliaksei Kulbakov,Match Report,,16.0,4.0,17.2,1.0,0.0,0.0,Dortmund
2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,D,2,2,Eint Frankfurt,2.4,2.3,61.0,51500.0,Pierre-Emerick Aubameyang,4-3-3,Robert Hartmann,Match Report,,20.0,6.0,17.5,0.0,0.0,0.0,Dortmund
2017-10-24,20:45,DFB-Pokal,Second round,Tue,Away,W,5,0,Magdeburg,,,74.0,23102.0,Marcel Schmelzer,4-3-3,Daniel Siebert,Match Report,,17.0,9.0,,,1.0,1.0,Dortmund
2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Away,L,2,4,Hannover 96,1.0,2.2,65.0,49000.0,Marcel Schmelzer,4-3-3,Patrick Ittrich,Match Report,,9.0,4.0,19.1,0.0,0.0,0.0,Dortmund
2017-11-01,20:45,Champions Lg,Group stage,Wed,Home,D,1,1,cy APOEL FC,2.8,0.6,77.0,64500.0,Sokratis Papastathopoulos,4-1-4-1,Matej Jug,Match Report,,29.0,7.0,16.1,1.0,0.0,0.0,Dortmund
2017-11-04,18:30,Bundesliga,Matchweek 11,Sat,Home,L,1,3,Bayern Munich,2.1,1.1,50.0,81360.0,Marcel Schmelzer,4-2-3-1,Tobias Stieler,Match Report,,15.0,4.0,18.1,0.0,0.0,0.0,Dortmund
2017-11-17,20:30,Bundesliga,Matchweek 12,Fri,Away,L,1,2,Stuttgart,1.5,1.2,62.0,58932.0,Marcel Schmelzer,4-3-3,Frank Willenborg,Match Report,,12.0,6.0,16.4,0.0,0.0,1.0,Dortmund
2017-11-21,20:45,Champions Lg,Group stage,Tue,Home,L,1,2,eng Tottenham,1.1,1.1,49.0,65849.0,Marcel Schmelzer,4-1-4-1,Clément Turpin,Match Report,,7.0,3.0,16.8,0.0,0.0,0.0,Dortmund
2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Home,D,4,4,Schalke 04,2.4,1.1,47.0,80179.0,Marcel Schmelzer,3-4-3,Deniz Aytekin,Match Report,,11.0,6.0,10.1,0.0,0.0,0.0,Dortmund
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Away,D,1,1,Leverkusen,1.1,2.0,72.0,30210.0,Marcel Schmelzer,3-4-3,Robert Hartmann,Match Report,,9.0,2.0,16.4,0.0,0.0,0.0,Dortmund
2017-12-06,20:45,Champions Lg,Group stage,Wed,Away,L,2,3,es Real Madrid,1.7,2.7,33.0,73323.0,Marcel Schmelzer,3-4-3,Pavel Královec,Match Report,,8.0,3.0,14.4,0.0,0.0,0.0,Dortmund
2017-12-09,15:30,Bundesliga,Matchweek 15,Sat,Home,L,1,2,Werder Bremen,2.0,0.9,67.0,81160.0,Marcel Schmelzer,3-4-3,Manuel Gräfe,Match Report,,12.0,5.0,18.0,0.0,0.0,0.0,Dortmund
2017-12-12,20:30,Bundesliga,Matchweek 16,Tue,Away,W,2,0,Mainz 05,2.0,0.7,59.0,32976.0,Marcel Schmelzer,4-3-3,Benjamin Brand,Match Report,,15.0,6.0,17.7,0.0,0.0,0.0,Dortmund
2017-12-16,18:30,Bundesliga,Matchweek 17,Sat,Home,W,2,1,Hoffenheim,3.4,1.2,46.0,81000.0,Marcel Schmelzer,4-3-3,Harm Osmers,Match Report,,17.0,2.0,16.8,0.0,1.0,1.0,Dortmund
2017-12-20,20:45,DFB-Pokal,Round of 16,Wed,Away,L,1,2,Bayern Munich,,,52.0,75000.0,Marcel Schmelzer,3-1-4-2,Sascha Stegemann,Match Report,,11.0,4.0,,,0.0,0.0,Dortmund
2018-01-14,18:00,Bundesliga,Matchweek 18,Sun,Home,D,0,0,Wolfsburg,2.6,1.0,52.0,80600.0,Sokratis Papastathopoulos,4-3-3,Tobias Stieler,Match Report,,18.0,1.0,15.3,0.0,0.0,0.0,Dortmund
2018-01-19,20:30,Bundesliga,Matchweek 19,Fri,Away,D,1,1,Hertha BSC,1.6,0.9,62.0,65893.0,Sokratis Papastathopoulos,4-3-3,Christian Dingert,Match Report,,11.0,4.0,16.1,0.0,0.0,0.0,Dortmund
2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Home,D,2,2,Freiburg,0.8,0.8,70.0,81360.0,Sokratis Papastathopoulos,4-3-3,Daniel Siebert,Match Report,,12.0,4.0,14.3,0.0,0.0,0.0,Dortmund
2018-02-02,20:30,Bundesliga,Matchweek 21,Fri,Away,W,3,2,Köln,2.3,2.0,51.0,50000.0,Sokratis Papastathopoulos,4-3-3,Benjamin Brand,Match Report,,17.0,6.0,14.2,0.0,0.0,0.0,Dortmund
2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,W,2,0,Hamburger SV,2.8,0.5,56.0,81360.0,Marco Reus,4-2-3-1,Marco Fritz,Match Report,,10.0,3.0,12.6,0.0,0.0,0.0,Dortmund
2018-02-16,00:00,Europa Lg,Round of 32,Fri,Neutral,W,3,2,it Atalanta,1.9,1.3,57.0,62500.0,Marco Reus,4-2-3-1,Daniel Stefański,Match Report,Leg 1 of 2,11.0,6.0,15.0,0.0,0.0,0.0,Dortmund
2018-02-18,18:00,Bundesliga,Matchweek 23,Sun,Away,W,1,0,M'Gladbach,0.3,2.4,47.0,54018.0,Marco Reus,4-2-3-1,Bastian Dankert,Match Report,,7.0,2.0,18.1,0.0,0.0,0.0,Dortmund
2018-02-22,21:05,Europa Lg,Round of 32,Thu,Neutral,D,1,1,it Atalanta,1.0,1.8,59.0,17492.0,Łukasz Piszczek,4-2-3-1,Jesús Gil,Match Report,Leg 2 of 2; Dortmund won,12.0,4.0,18.0,0.0,0.0,0.0,Dortmund
2018-02-26,20:30,Bundesliga,Matchweek 24,Mon,Home,D,1,1,Augsburg,1.2,1.3,64.0,54300.0,Marcel Schmelzer,4-2-3-1,Manuel Gräfe,Match Report,,10.0,2.0,19.4,0.0,0.0,0.0,Dortmund
2018-03-03,18:30,Bundesliga,Matchweek 25,Sat,Away,D,1,1,RB Leipzig,1.7,1.1,50.0,42558.0,Marcel Schmelzer,4-2-3-1,Felix Brych,Match Report,,4.0,2.0,10.5,0.0,0.0,0.0,Dortmund
2018-03-08,19:00,Europa Lg,Round of 16,Thu,Home,L,1,2,at RB Salzburg,1.5,1.9,65.0,53700.0,Marcel Schmelzer,4-2-3-1,Slavko Vinčić,Match Report,Leg 1 of 2,13.0,2.0,15.5,0.0,0.0,0.0,Dortmund
2018-03-11,18:00,Bundesliga,Matchweek 26,Sun,Home,W,3,2,Eint Frankfurt,1.1,1.1,46.0,81360.0,Marcel Schmelzer,4-2-3-1,Deniz Aytekin,Match Report,,13.0,4.0,17.9,0.0,0.0,0.0,Dortmund
2018-03-15,21:05,Europa Lg,Round of 16,Thu,Away,D,0,0,at RB Salzburg,1.1,1.5,57.0,29520.0,Marcel Schmelzer,4-2-3-1,Benoît Bastien,Match Report,Leg 2 of 2; RB Salzburg won,12.0,6.0,17.2,0.0,0.0,0.0,Dortmund
2018-03-18,13:30,Bundesliga,Matchweek 27,Sun,Home,W,1,0,Hannover 96,3.4,0.7,60.0,81360.0,Marcel Schmelzer,4-2-3-1,Patrick Ittrich,Match Report,,25.0,8.0,18.3,0.0,0.0,0.0,Dortmund
2018-03-31,18:30,Bundesliga,Matchweek 28,Sat,Away,L,0,6,Bayern Munich,0.4,4.5,41.0,75000.0,Marcel Schmelzer,4-2-3-1,Bastian Dankert,Match Report,,9.0,3.0,19.7,0.0,0.0,0.0,Dortmund
2018-04-08,15:30,Bundesliga,Matchweek 29,Sun,Home,W,3,0,Stuttgart,1.4,0.4,50.0,81360.0,Marcel Schmelzer,4-2-3-1,Patrick Ittrich,Match Report,,15.0,7.0,14.0,0.0,0.0,0.0,Dortmund
2018-04-15,15:30,Bundesliga,Matchweek 30,Sun,Away,L,0,2,Schalke 04,1.0,1.0,58.0,61786.0,Marcel Schmelzer,4-2-3-1,Manuel Gräfe,Match Report,,12.0,5.0,16.0,1.0,0.0,0.0,Dortmund
2018-04-21,18:30,Bundesliga,Matchweek 31,Sat,Home,W,4,0,Leverkusen,3.5,0.5,44.0,81360.0,Marco Reus,4-3-3,Markus Schmidt,Match Report,,16.0,7.0,15.7,0.0,0.0,1.0,Dortmund
2018-04-29,18:00,Bundesliga,Matchweek 32,Sun,Away,D,1,1,Werder Bremen,2.2,1.4,66.0,41000.0,Marco Reus,4-3-3,Felix Brych,Match Report,,17.0,6.0,16.1,0.0,0.0,0.0,Dortmund
2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Home,L,1,2,Mainz 05,0.7,0.9,66.0,81360.0,Marco Reus,4-3-3,Daniel Siebert,Match Report,,12.0,4.0,15.5,0.0,0.0,0.0,Dortmund
2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Away,L,1,3,Hoffenheim,1.6,1.6,53.0,30150.0,Marcel Schmelzer,3-4-1-2,Manuel Gräfe,Match Report,,10.0,4.0,19.8,0.0,0.0,0.0,Dortmund
2017-08-11,20:45,DFB-Pokal,First round,Fri,Away,W,3,0,Karlsruher,,,63.0,17073.0,Bernd Leno,4-2-3-1,Robert Hartmann,Match Report,Required Extra Time,27.0,11.0,,,0.0,0.0,Bayer Leverkusen
2017-08-18,20:30,Bundesliga,Matchweek 1,Fri,Away,L,1,3,Bayern Munich,1.6,2.6,48.0,75000.0,Bernd Leno,4-2-3-1,Tobias Stieler,Match Report,,19.0,4.0,17.8,1.0,0.0,0.0,Bayer Leverkusen
2017-08-26,15:30,Bundesliga,Matchweek 2,Sat,Home,D,2,2,Hoffenheim,2.2,0.9,60.0,27106.0,Bernd Leno,3-4-3,Harm Osmers,Match Report,,16.0,2.0,20.9,0.0,1.0,1.0,Bayer Leverkusen
2017-09-09,15:30,Bundesliga,Matchweek 3,Sat,Away,L,1,3,Mainz 05,0.8,1.2,63.0,24876.0,Bernd Leno,3-4-3,Markus Schmidt,Match Report,,13.0,2.0,18.8,2.0,0.0,0.0,Bayer Leverkusen
2017-09-17,15:30,Bundesliga,Matchweek 4,Sun,Home,W,4,0,Freiburg,1.9,0.5,64.0,26232.0,Lars Bender,4-4-2,Sven Jablonski,Match Report,,22.0,9.0,17.6,0.0,0.0,0.0,Bayer Leverkusen
2017-09-20,20:30,Bundesliga,Matchweek 5,Wed,Away,L,1,2,Hertha BSC,0.5,0.3,63.0,32825.0,Lars Bender,4-4-2,Deniz Aytekin,Match Report,,12.0,4.0,23.1,0.0,0.0,0.0,Bayer Leverkusen
2017-09-24,18:00,Bundesliga,Matchweek 6,Sun,Home,W,3,0,Hamburger SV,2.4,0.6,52.0,27601.0,Bernd Leno,4-2-3-1,Robert Kampka,Match Report,,17.0,6.0,16.3,2.0,0.0,0.0,Bayer Leverkusen
2017-09-29,20:30,Bundesliga,Matchweek 7,Fri,Away,D,1,1,Schalke 04,1.0,0.8,57.0,61515.0,Bernd Leno,4-2-3-1,Guido Winkmann,Match Report,,10.0,6.0,20.0,2.0,0.0,0.0,Bayer Leverkusen
2017-10-15,15:30,Bundesliga,Matchweek 8,Sun,Home,D,2,2,Wolfsburg,2.3,1.0,54.0,29104.0,Lars Bender,4-2-3-1,Patrick Ittrich,Match Report,,17.0,9.0,15.1,2.0,0.0,0.0,Bayer Leverkusen
2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Away,W,5,1,M'Gladbach,1.7,2.3,42.0,53053.0,Lars Bender,4-2-3-1,Bastian Dankert,Match Report,,12.0,6.0,13.5,0.0,0.0,0.0,Bayer Leverkusen
2017-10-24,18:30,DFB-Pokal,Second round,Tue,Home,W,4,1,Union Berlin,,,51.0,24326.0,Bernd Leno,4-4-2,Frank Willenborg,Match Report,,24.0,10.0,,,1.0,1.0,Bayer Leverkusen
2017-10-28,15:30,Bundesliga,Matchweek 10,Sat,Home,W,2,1,Köln,1.7,0.9,68.0,30210.0,Bernd Leno,4-2-3-1,Manuel Gräfe,Match Report,,17.0,5.0,16.7,1.0,0.0,0.0,Bayer Leverkusen
2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Away,D,1,1,Augsburg,0.8,1.7,60.0,26133.0,Bernd Leno,4-2-3-1,Christian Dingert,Match Report,,10.0,3.0,14.8,0.0,0.0,0.0,Bayer Leverkusen
2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Home,D,2,2,RB Leipzig,1.4,2.1,50.0,29218.0,Lars Bender,3-4-3,Harm Osmers,Match Report,,13.0,3.0,17.0,0.0,0.0,0.0,Bayer Leverkusen
2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Away,W,1,0,Eint Frankfurt,1.2,0.8,50.0,50000.0,Lars Bender,3-4-3,Patrick Ittrich,Match Report,,13.0,4.0,16.9,1.0,0.0,0.0,Bayer Leverkusen
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Home,D,1,1,Dortmund,2.0,1.1,28.0,30210.0,Lars Bender,3-4-3,Robert Hartmann,Match Report,,15.0,9.0,20.8,3.0,0.0,0.0,Bayer Leverkusen
2017-12-08,20:30,Bundesliga,Matchweek 15,Fri,Away,W,2,0,Stuttgart,1.9,0.4,41.0,54650.0,Lars Bender,3-4-3,Deniz Aytekin,Match Report,,18.0,4.0,18.3,0.0,0.0,0.0,Bayer Leverkusen
2017-12-13,20:30,Bundesliga,Matchweek 16,Wed,Home,W,1,0,Werder Bremen,2.4,0.3,48.0,26620.0,Bernd Leno,3-4-3,Tobias Stieler,Match Report,,15.0,7.0,18.4,0.0,0.0,0.0,Bayer Leverkusen
2017-12-17,15:30,Bundesliga,Matchweek 17,Sun,Away,D,4,4,Hannover 96,2.2,2.4,49.0,32800.0,Lars Bender,4-2-3-1,Sören Storks,Match Report,,20.0,10.0,18.0,1.0,0.0,0.0,Bayer Leverkusen
2017-12-20,18:30,DFB-Pokal,Round of 16,Wed,Away,W,1,0,M'Gladbach,,,51.0,49016.0,Bernd Leno,4-1-4-1,Manuel Gräfe,Match Report,,12.0,5.0,,,0.0,0.0,Bayer Leverkusen
2018-01-12,20:30,Bundesliga,Matchweek 18,Fri,Home,L,1,3,Bayern Munich,0.7,1.2,44.0,30210.0,Lars Bender,3-4-3,Daniel Siebert,Match Report,,12.0,1.0,18.9,1.0,0.0,0.0,Bayer Leverkusen
2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Away,W,4,1,Hoffenheim,2.3,0.8,55.0,28017.0,Lars Bender,4-2-3-1,Tobias Stieler,Match Report,,13.0,6.0,18.2,0.0,0.0,0.0,Bayer Leverkusen
2018-01-28,15:30,Bundesliga,Matchweek 20,Sun,Home,W,2,0,Mainz 05,1.8,0.1,69.0,25471.0,Lars Bender,4-2-3-1,Frank Willenborg,Match Report,,11.0,2.0,16.9,1.0,1.0,1.0,Bayer Leverkusen
2018-02-03,15:30,Bundesliga,Matchweek 21,Sat,Away,D,0,0,Freiburg,0.9,0.8,63.0,24000.0,Bernd Leno,4-2-3-1,Robert Kampka,Match Report,,16.0,3.0,19.2,1.0,0.0,0.0,Bayer Leverkusen
2018-02-06,20:45,DFB-Pokal,Quarter-finals,Tue,Home,W,4,2,Werder Bremen,,,56.0,25653.0,Lars Bender,4-2-3-1,Marco Fritz,Match Report,Required Extra Time,13.0,8.0,,,0.0,0.0,Bayer Leverkusen
2018-02-10,15:30,Bundesliga,Matchweek 22,Sat,Home,L,0,2,Hertha BSC,1.7,1.2,61.0,25601.0,Bernd Leno,4-2-3-1,Patrick Ittrich,Match Report,,15.0,5.0,14.5,1.0,0.0,0.0,Bayer Leverkusen
2018-02-17,15:30,Bundesliga,Matchweek 23,Sat,Away,W,2,1,Hamburger SV,2.8,1.5,50.0,45691.0,Bernd Leno,4-2-3-1,Felix Brych,Match Report,,17.0,5.0,15.2,0.0,0.0,0.0,Bayer Leverkusen
2018-02-25,15:30,Bundesliga,Matchweek 24,Sun,Home,L,0,2,Schalke 04,0.5,2.5,54.0,30210.0,Bernd Leno,4-3-3,Daniel Siebert,Match Report,,9.0,5.0,16.3,0.0,0.0,0.0,Bayer Leverkusen
2018-03-03,15:30,Bundesliga,Matchweek 25,Sat,Away,W,2,1,Wolfsburg,2.1,0.3,52.0,24354.0,Lars Bender,4-2-3-1,Felix Zwayer,Match Report,,16.0,3.0,18.6,1.0,1.0,1.0,Bayer Leverkusen
2018-03-10,18:30,Bundesliga,Matchweek 26,Sat,Home,W,2,0,M'Gladbach,2.8,0.7,54.0,28809.0,Lars Bender,4-2-3-1,Robert Hartmann,Match Report,,19.0,7.0,16.8,1.0,0.0,0.0,Bayer Leverkusen
2018-03-18,15:30,Bundesliga,Matchweek 27,Sun,Away,L,0,2,Köln,0.8,1.4,50.0,50000.0,Bernd Leno,4-2-3-1,Harm Osmers,Match Report,,10.0,3.0,18.5,1.0,0.0,0.0,Bayer Leverkusen
2018-03-31,15:30,Bundesliga,Matchweek 28,Sat,Home,D,0,0,Augsburg,1.0,0.4,65.0,25831.0,Bernd Leno,4-2-3-1,Frank Willenborg,Match Report,,18.0,2.0,18.7,0.0,0.0,0.0,Bayer Leverkusen
2018-04-09,20:30,Bundesliga,Matchweek 29,Mon,Away,W,4,1,RB Leipzig,1.9,1.3,53.0,35617.0,Lars Bender,3-4-3,Deniz Aytekin,Match Report,,13.0,7.0,15.4,0.0,0.0,0.0,Bayer Leverkusen
2018-04-14,15:30,Bundesliga,Matchweek 30,Sat,Home,W,4,1,Eint Frankfurt,2.3,0.9,53.0,30210.0,Lars Bender,3-4-1-2,Felix Brych,Match Report,,11.0,6.0,18.6,0.0,0.0,0.0,Bayer Leverkusen
2018-04-17,20:45,DFB-Pokal,Semi-finals,Tue,Home,L,2,6,Bayern Munich,,,43.0,30210.0,Sven Bender,4-2-3-1,Daniel Siebert,Match Report,,13.0,7.0,,,0.0,0.0,Bayer Leverkusen
2018-04-21,18:30,Bundesliga,Matchweek 31,Sat,Away,L,0,4,Dortmund,0.5,3.5,56.0,81360.0,Kevin Volland,4-2-3-1,Markus Schmidt,Match Report,,10.0,3.0,20.6,0.0,0.0,0.0,Bayer Leverkusen
2018-04-28,18:30,Bundesliga,Matchweek 32,Sat,Home,L,0,1,Stuttgart,2.6,0.5,65.0,30210.0,Lars Bender,3-4-3,Tobias Welz,Match Report,,21.0,6.0,17.8,0.0,0.0,1.0,Bayer Leverkusen
2018-05-05,15:30,Bundesliga,Matchweek 33,Sat,Away,D,0,0,Werder Bremen,0.9,0.2,60.0,41000.0,Bernd Leno,4-2-3-1,Robert Hartmann,Match Report,,9.0,1.0,20.0,1.0,0.0,0.0,Bayer Leverkusen
2018-05-12,15:30,Bundesliga,Matchweek 34,Sat,Home,W,3,2,Hannover 96,4.0,1.7,54.0,30210.0,Lars Bender,4-2-3-1,Guido Winkmann,Match Report,,26.0,8.0,18.3,1.0,0.0,1.0,Bayer Leverkusen
2017-08-13,15:30,DFB-Pokal,First round,Sun,Away,W,5,0,Dorfmerkingen,,,72.0,10460.0,Willi Orban,4-2-2-2,Florian Badstübner,Match Report,,24.0,10.0,,,1.0,2.0,RB Leipzig
2017-08-19,18:30,Bundesliga,Matchweek 1,Sat,Away,L,0,2,Schalke 04,1.0,1.8,64.0,61435.0,Willi Orban,4-2-2-2,Felix Zwayer,Match Report,,12.0,3.0,21.3,1.0,0.0,0.0,RB Leipzig
2017-08-27,15:30,Bundesliga,Matchweek 2,Sun,Home,W,4,1,Freiburg,2.7,0.5,67.0,39265.0,Willi Orban,4-2-2-2,Christian Dingert,Match Report,,29.0,11.0,16.4,0.0,0.0,0.0,RB Leipzig
2017-09-08,20:30,Bundesliga,Matchweek 3,Fri,Away,W,2,0,Hamburger SV,1.8,1.2,67.0,50231.0,Willi Orban,4-2-2-2,Deniz Aytekin,Match Report,,20.0,4.0,20.0,0.0,0.0,0.0,RB Leipzig
2017-09-13,20:45,Champions Lg,Group stage,Wed,Home,D,1,1,fr Monaco,0.9,1.1,59.0,40068.0,Willi Orban,4-4-2,Michael Oliver,Match Report,,8.0,2.0,13.8,1.0,0.0,0.0,RB Leipzig
2017-09-16,18:30,Bundesliga,Matchweek 4,Sat,Home,D,2,2,M'Gladbach,0.7,1.5,52.0,42558.0,Emil Forsberg,4-2-2-2,Marco Fritz,Match Report,,9.0,3.0,20.3,0.0,0.0,0.0,RB Leipzig
2017-09-19,20:30,Bundesliga,Matchweek 5,Tue,Away,L,0,1,Augsburg,1.1,1.2,67.0,26113.0,Willi Orban,4-2-2-2,Daniel Siebert,Match Report,,14.0,3.0,20.4,0.0,0.0,0.0,RB Leipzig
2017-09-23,15:30,Bundesliga,Matchweek 6,Sat,Home,W,2,1,Eint Frankfurt,1.6,0.8,64.0,40606.0,Willi Orban,4-2-2-2,Benjamin Brand,Match Report,,16.0,5.0,16.3,2.0,0.0,0.0,RB Leipzig
2017-09-26,21:45,Champions Lg,Group stage,Tue,Away,L,0,2,tr Beşiktaş,1.1,1.0,58.0,36641.0,Willi Orban,4-4-2,Sergey Karasev,Match Report,,20.0,3.0,22.5,1.0,0.0,0.0,RB Leipzig
2017-10-01,18:00,Bundesliga,Matchweek 7,Sun,Away,W,2,1,Köln,2.7,1.2,52.0,48700.0,Emil Forsberg,4-2-2-2,Felix Zwayer,Match Report,,23.0,10.0,17.1,0.0,0.0,0.0,RB Leipzig
2017-10-14,18:30,Bundesliga,Matchweek 8,Sat,Away,W,3,2,Dortmund,2.3,2.2,34.0,80100.0,Marcel Sabitzer,4-2-2-2,Deniz Aytekin,Match Report,,6.0,5.0,15.7,0.0,1.0,1.0,RB Leipzig
2017-10-17,20:45,Champions Lg,Group stage,Tue,Home,W,3,2,pt Porto,2.5,1.1,60.0,41496.0,Willi Orban,4-4-1-1,Paolo Tagliavento,Match Report,,22.0,7.0,19.3,0.0,0.0,0.0,RB Leipzig
2017-10-21,15:30,Bundesliga,Matchweek 9,Sat,Home,W,1,0,Stuttgart,1.1,0.8,57.0,42558.0,Willi Orban,4-2-2-2,Sven Jablonski,Match Report,,15.0,3.0,19.3,0.0,0.0,0.0,RB Leipzig
2017-10-25,20:45,DFB-Pokal,Second round,Wed,Home,D,1 (4),1 (5),Bayern Munich,,,33.0,42558.0,Willi Orban,4-2-2-2,Felix Zwayer,Match Report,Bayern Munich won on penalty kicks following extra time,9.0,5.0,,,1.0,1.0,RB Leipzig
2017-10-28,18:30,Bundesliga,Matchweek 10,Sat,Away,L,0,2,Bayern Munich,0.3,2.2,29.0,75000.0,Willi Orban,4-2-2-2,Daniel Siebert,Match Report,,3.0,1.0,11.4,0.0,0.0,0.0,RB Leipzig
2017-11-01,19:45,Champions Lg,Group stage,Wed,Away,L,1,3,pt Porto,0.6,1.8,59.0,41616.0,Willi Orban,4-2-3-1,Ovidiu Hațegan,Match Report,,9.0,2.0,23.6,1.0,0.0,0.0,RB Leipzig
2017-11-04,15:30,Bundesliga,Matchweek 11,Sat,Home,W,2,1,Hannover 96,1.8,0.9,60.0,40461.0,Diego Demme,4-2-2-2,Martin Petersen,Match Report,,18.0,6.0,21.7,1.0,0.0,0.0,RB Leipzig
2017-11-18,15:30,Bundesliga,Matchweek 12,Sat,Away,D,2,2,Leverkusen,2.1,1.4,50.0,29218.0,Willi Orban,4-2-2-2,Harm Osmers,Match Report,,10.0,1.0,24.3,2.0,2.0,2.0,RB Leipzig
2017-11-21,20:45,Champions Lg,Group stage,Tue,Away,W,4,1,fr Monaco,1.5,0.8,49.0,9029.0,Willi Orban,4-2-2-2,Alberto Undiano,Match Report,,8.0,2.0,23.1,0.0,1.0,1.0,RB Leipzig
2017-11-25,15:30,Bundesliga,Matchweek 13,Sat,Home,W,2,0,Werder Bremen,1.2,0.5,53.0,40172.0,Willi Orban,4-2-2-2,Sascha Stegemann,Match Report,,15.0,7.0,19.5,0.0,0.0,0.0,RB Leipzig
2017-12-02,15:30,Bundesliga,Matchweek 14,Sat,Away,L,0,4,Hoffenheim,0.4,1.3,64.0,28299.0,Diego Demme,4-2-2-2,Daniel Siebert,Match Report,,11.0,5.0,21.6,1.0,0.0,0.0,RB Leipzig
2017-12-06,20:45,Champions Lg,Group stage,Wed,Home,L,1,2,tr Beşiktaş,3.0,1.8,50.0,42558.0,Willi Orban,4-3-3,Viktor Kassai,Match Report,,23.0,11.0,17.0,0.0,0.0,0.0,RB Leipzig
2017-12-09,15:30,Bundesliga,Matchweek 15,Sat,Home,D,2,2,Mainz 05,1.4,1.3,62.0,32817.0,Dominik Kaiser,4-2-2-2,Patrick Ittrich,Match Report,,11.0,6.0,21.8,1.0,1.0,1.0,RB Leipzig
2017-12-12,18:30,Bundesliga,Matchweek 16,Tue,Away,D,1,1,Wolfsburg,0.7,2.4,52.0,22827.0,Péter Gulácsi,4-2-2-2,Guido Winkmann,Match Report,,14.0,5.0,18.8,1.0,0.0,0.0,RB Leipzig
2017-12-17,18:00,Bundesliga,Matchweek 17,Sun,Home,L,2,3,Hertha BSC,2.5,1.5,74.0,36109.0,Willi Orban,4-2-2-2,Frank Willenborg,Match Report,,22.0,9.0,15.9,1.0,0.0,0.0,RB Leipzig
2018-01-13,18:30,Bundesliga,Matchweek 18,Sat,Home,W,3,1,Schalke 04,2.3,0.6,51.0,42558.0,Willi Orban,4-3-3,Deniz Aytekin,Match Report,,15.0,7.0,17.9,0.0,0.0,1.0,RB Leipzig
2018-01-20,15:30,Bundesliga,Matchweek 19,Sat,Away,L,1,2,Freiburg,0.7,0.6,59.0,23700.0,Willi Orban,4-3-3,Benjamin Brand,Match Report,,12.0,3.0,17.9,0.0,0.0,0.0,RB Leipzig
2018-01-27,15:30,Bundesliga,Matchweek 20,Sat,Home,D,1,1,Hamburger SV,1.1,1.2,60.0,42558.0,Willi Orban,4-2-2-2,Benjamin Cortus,Match Report,,15.0,6.0,17.8,1.0,0.0,0.0,RB Leipzig
2018-02-03,18:30,Bundesliga,Matchweek 21,Sat,Away,W,1,0,M'Gladbach,1.5,1.1,53.0,49018.0,Willi Orban,4-3-3,Tobias Stieler,Match Report,,16.0,6.0,16.5,1.0,0.0,0.0,RB Leipzig
2018-02-09,20:30,Bundesliga,Matchweek 22,Fri,Home,W,2,0,Augsburg,2.1,0.8,49.0,34286.0,Willi Orban,4-2-2-2,Sven Jablonski,Match Report,,24.0,9.0,18.4,3.0,0.0,0.0,RB Leipzig
2018-02-15,21:05,Europa Lg,Round of 32,Thu,Neutral,W,3,1,it Napoli,2.8,1.0,43.0,14554.0,Willi Orban,4-4-2,Artur Soares Dias,Match Report,Leg 1 of 2,21.0,8.0,16.8,0.0,0.0,0.0,RB Leipzig
2018-02-19,20:30,Bundesliga,Matchweek 23,Mon,Away,L,1,2,Eint Frankfurt,0.5,1.6,56.0,45100.0,Willi Orban,4-3-3,Felix Zwayer,Match Report,,10.0,2.0,18.2,0.0,0.0,0.0,RB Leipzig
2018-02-22,19:00,Europa Lg,Round of 32,Thu,Neutral,L,0,2,it Napoli,0.3,1.8,42.0,36163.0,Diego Demme,4-4-2,Anthony Taylor,Match Report,Leg 2 of 2; RB Leipzig won,5.0,0.0,17.2,1.0,0.0,0.0,RB Leipzig
2018-02-25,18:00,Bundesliga,Matchweek 24,Sun,Home,L,1,2,Köln,2.1,1.2,55.0,31793.0,Willi Orban,4-3-3,Harm Osmers,Match Report,,15.0,3.0,13.5,0.0,0.0,0.0,RB Leipzig
